1338,36,t,med,5
1339,21,i,small,4
1340,32,m,med,3
1341,63,w,small,5
1342,5,f,small,2
1343,73,o,med,3
1344,13,o,small,6+
1345,69,i,small,2
1346,42,b,med,5
1347,89,f,big,4
1348,61,c,small,5
1349,83,o,small,6+
1350,5,o,small,6+
1351,50,f,small,5
1352,51,m,small,5
1353,25,c,med,5
1354,67,i,small,2
1355,14,p,small,4
1356,79,v,small,3
1357,55,h,med,6+
1358,83,f,med,2
1359,57,b,small,3
1360,15,v,small,6+
1361,42,t,small,5
1362,29,s,med,6+
1363,54,p,big,6+
1364,27,t,small,2
1365,41,b,small,4
1366,24,n,med,4
1367,15,j,small,5
1368,13,r,big,5
1369,37,d,big,6+
1370,23,d,med,5
1371,57,q,small,6+
1372,68,f,med,3
1373,91,m,small,5
1374,68,k,small,6+
1375,26,f,small,6+
1376,44,w,med,3
1377,95,s,big,3
1378,12,w,big,6+
1379,27,n,small,3
1380,47,g,big,6+
1381,42,j,med,5
1382,87,d,med,5
1383,16,n,big,2
1384,24,g,small,2
1385,0,o,big,4
1386,84,t,big,5
1387,31,j,small,2
1388,69,a,small,4
1389,69,e,med,4
1390,36,p,med,6+
1391,29,d,big,4
1392,36,a,med,5
1393,17,d,big,2
1394,51,j,small,4
1395,19,s,small,3
1396,1,v,small,6+
1397,71,v,med,2
1398,22,l,med,3
1399,44,k,small,5
1400,61,p,med,4
1401,21,a,small,4
1402,28,j,small,5
1403,86,s,small,6+
1404,7,f,small,5
1405,91,x,small,4
1406,83,t,small,6+
1407,75,d,big,2
1408,1,r,big,5
1409,57,p,med,4
1410,89,m,big,3
1411,68,l,small,6+
1412,90,g,small,5
1413,83,v,big,6+
1414,18,g,big,6+
1415,34,o,med,3
1416,4,u,med,3
1417,44,s,small,4
1418,58,j,med,4
1419,20,i,med,4
1420,37,y,small,3
1421,85,j,small,3
1422,8,w,small,2
1423,69,v,big,6+
1424,53,w,small,3
1425,82,r,big,2
1426,96,n,med,4
1427,16,t,small,2
1428,84,j,med,4
1429,8,q,small,2
1430,93,f,med,6+
1431,52,n,med,3
1432,82,g,small,6+
1433,82,e,small,6+
1434,70,f,big,5
1435,76,v,small,6+
1436,28,z,med,3
1437,31,w,small,3
1438,97,f,big,2
1439,40,k,big,6+
1440,77,r,small,5
1441,54,v,med,2
1442,93,c,small,6+
1443,54,w,small,2
1444,28,t,med,4
1445,75,a,big,5
1446,61,r,small,6+
1447,60,m,small,2
1448,3,a,big,3
1449,98,e,big,3
1450,1,a,small,3
1451,53,p,med,4
1452,61,b,small,3
1453,41,u,big,3
1454,66,v,big,5
1455,89,c,med,6+
1456,13,d,med,4
1457,76,p,med,5
1458,76,i,med,2
1459,2,m,big,6+
1460,65,o,med,5
1461,81,k,small,5
1462,34,n,big,6+
1463,59,f,big,3
1464,58,p,small,2
1465,95,b,small,2
1466,65,c,small,3
1467,71,k,big,5
1468,8,m,small,3
1469,30,r,med,3
1470,85,n,big,3
1471,40,v,small,4
1472,32,j,small,3
1473,50,e,big,6+
1474,22,v,big,3
1475,49,k,big,5
1476,95,d,small,2
1477,20,h,small,6+
1478,97,l,med,2
1479,58,v,med,5
1480,42,g,small,3
1481,75,j,med,5
1482,44,j,med,5
1483,1,d,small,3
1484,16,a,big,6+
1485,0,y,med,2
1486,85,x,small,5
1487,97,s,small,3
1488,62,j,med,4
1489,54,m,med,5
1490,64,q,small,6+
1491,60,e,big,5
1492,77,f,small,3
1493,74,c,big,3
1494,66,c,small,4
1495,38,e,small,5
1496,80,c,small,5
1497,92,k,small,4
1498,70,m,small,5
1499,77,m,med,3
1500,10,a,med,2
1501,96,b,small,5
1502,56,p,small,4
1503,68,b,small,3
1504,32,q,big,6+
1505,96,c,small,3
1506,15,c,small,4
1507,4,o,small,2
1508,11,i,big,2
1509,98,w,small,3
1510,86,v,med,3
1511,13,g,small,3
1512,39,a,med,2
1513,31,l,small,3
1514,49,h,med,6+
1515,80,j,med,6+
1516,59,z,small,2
1517,50,v,small,6+
1518,18,s,big,3
1519,97,r,med,4
1520,2,x,small,2
1521,17,j,med,3
1522,19,e,big,4
1523,4,q,small,4
1524,55,l,small,3
1525,60,q,big,5
1526,62,n,big,4
1527,36,v,med,6+
1528,9,m,med,6+
1529,53,s,small,3
1530,85,f,small,2
1531,45,z,med,5
1532,34,p,big,2
1533,16,v,big,4
1534,33,k,med,6+
1535,70,a,small,6+
1536,6,f,small,5
1537,4,c,small,6+
1538,78,w,small,2
1539,1,j,big,6+
1540,55,c,small,5
1541,26,x,big,3
1542,93,i,med,6+
1543,81,i,big,6+
1544,81,z,big,6+
1545,19,w,small,6+
1546,85,k,small,5
1547,27,u,med,5
1548,47,j,med,5
1549,31,b,small,4
1550,58,n,med,5
1551,30,z,small,3
1552,10,y,small,6+
1553,85,w,small,3
1554,54,z,small,2
1555,73,c,big,4
1556,40,u,small,4
1557,37,a,small,4
1558,62,r,small,2
1559,35,t,med,2
1560,0,z,med,5
1561,64,n,small,3
1562,65,w,small,2
1563,65,i,small,3
1564,20,m,small,6+
1565,26,n,big,6+
1566,91,f,big,3
1567,79,r,small,5
1568,56,h,small,5
1569,23,l,med,6+
1570,71,y,big,2
1571,72,m,big,5
1572,74,r,big,2
1573,16,l,med,4
1574,13,b,med,5
1575,0,x,small,5
1576,19,y,small,4
1577,86,a,small,2
1578,21,o,small,4
1579,64,y,small,6+
1580,66,l,small,3
1581,45,e,big,2
1582,27,h,small,4
1583,11,n,med,5
1584,39,v,med,6+
1585,64,x,med,6+
1586,1,l,big,6+
1587,45,i,med,5
1588,1,b,small,3
1589,90,z,small,2
1590,84,u,med,6+
1591,2,d,small,4
1592,74,w,small,3
1593,19,v,small,4
1594,45,s,small,5
1595,90,y,small,2
1596,88,e,big,4
1597,44,f,med,6+
1598,2,y,big,3
1599,13,n,small,2
1600,26,j,med,5
1601,79,s,small,6+
1602,52,o,big,5
1603,26,v,small,2
1604,14,m,big,3
1605,94,t,small,6+
1606,44,x,small,3
1607,50,y,big,3
1608,50,q,big,5
1609,91,b,big,3
1610,35,k,small,6+
1611,18,o,big,3
1612,15,i,small,3
1613,55,e,small,3
1614,85,s,med,5
1615,40,o,med,2
1616,31,q,small,6+
1617,15,h,big,4
1618,25,o,small,6+
1619,45,u,small,2
1620,66,x,small,6+
1621,0,p,med,6+
1622,1,k,small,4
1623,74,f,big,3
1624,18,e,small,4
1625,32,z,big,5
1626,89,n,small,5
1627,93,j,small,5
1628,89,x,small,3
1629,47,f,small,2
1630,72,s,small,2
1631,57,l,big,3
1632,62,w,small,2
1633,64,p,small,2
1634,26,b,small,2
1635,83,d,small,2
1636,59,b,med,4
1637,63,d,small,2
1638,69,l,med,6+
1639,21,t,big,5
1640,40,b,small,6+
1641,59,i,med,6+
1642,63,a,small,3
1643,57,s,big,4
1644,61,k,small,3
1645,73,t,small,4
1646,1,n,med,5
1647,53,y,small,3
1648,2,h,big,6+
1649,10,s,small,2
1650,31,g,small,6+
1651,65,u,small,3
1652,67,u,small,6+
1653,28,a,small,4
1654,5,b,small,5
1655,11,r,med,4
1656,46,y,small,6+
1657,65,y,small,4
1658,23,t,big,3
1659,29,r,small,6+
1660,52,y,small,3
1661,15,b,big,4
1662,8,g,small,5
1663,52,d,small,3
1664,97,k,big,3
1665,75,n,big,4
1666,69,d,small,2
1667,51,h,big,6+
1668,4,b,small,5
1669,55,m,med,3
1670,91,z,med,4
1671,49,f,small,6+
1672,83,a,small,4
1673,8,e,med,6+
1674,37,o,small,5
1675,74,u,small,2
1676,69,s,med,4
1677,51,y,small,6+
1678,41,v,med,3
1679,27,s,big,6+
1680,15,k,med,4
1681,81,m,med,6+
1682,94,z,small,4
1683,4,k,med,6+
1684,52,s,small,5
1685,98,g,med,6+
1686,73,y,big,6+
1687,26,d,med,5
1688,45,o,small,4
1689,36,w,small,2
1690,44,l,small,5
1691,17,r,small,4
1692,38,b,big,2
1693,63,t,small,3
1694,3,g,small,6+
1695,50,c,small,6+
1696,54,q,small,5
1697,30,k,small,6+
1698,9,f,big,5
1699,11,t,med,3
1700,69,j,small,2
1701,64,e,small,6+
1702,7,p,med,4
1703,2,t,small,4
1704,43,p,small,3
1705,90,v,big,2
1706,92,i,big,5
1707,58,t,big,5
1708,27,k,med,2
1709,96,d,small,2
1710,62,t,med,5
1711,13,c,med,2
1712,46,i,small,6+
1713,32,g,big,5
1714,31,r,small,6+
1715,44,b,small,2
1716,39,z,med,6+
1717,3,r,small,6+
1718,1,x,big,6+
1719,43,u,med,5
1720,10,t,small,4
1721,31,x,small,3
1722,41,t,small,5
1723,25,e,med,3
1724,79,u,small,6+
1725,31,y,small,5
1726,59,w,small,4
1727,29,g,med,6+
1728,19,b,small,6+
1729,16,b,med,3
1730,84,w,big,6+
1731,98,z,small,4
1732,72,h,small,5
1733,61,z,big,6+
1734,62,z,small,2
1735,16,d,big,6+
1736,89,q,big,6+
1737,71,p,med,3
1738,19,l,small,4
1739,19,o,med,4
1740,34,s,med,2
1741,7,l,small,6+
1742,11,p,big,4
1743,7,j,small,5
1744,24,e,small,5
1745,51,k,med,6+
1746,17,m,med,2
1747,95,u,small,5
1748,6,y,med,5
1749,0,d,small,3
1750,92,p,small,5
1751,70,n,big,3
1752,86,y,big,4
1753,91,r,big,5
1754,38,y,med,3
1755,46,m,small,6+
1756,92,o,small,2
1757,47,q,med,3
1758,35,v,small,5
1759,60,f,small,6+
1760,1,y,med,2
1761,28,g,big,5
1762,27,l,small,4
1763,32,h,small,4
1764,8,p,big,5
1765,54,i,big,2
1766,62,v,small,3
1767,16,g,med,3
1768,50,u,big,2
1769,76,h,big,6+
1770,14,l,small,2
1771,37,w,big,6+
1772,85,a,med,6+
1773,17,q,small,3
1774,15,n,big,2
1775,68,s,small,3
1776,76,l,small,2
1777,26,o,big,3
1778,55,g,small,6+
1779,24,o,med,6+
1780,72,a,big,4
1781,92,s,small,5
1782,87,v,small,4
1783,21,x,big,3
1784,67,s,big,3
1785,4,j,big,2
1786,62,p,med,5
1787,52,t,small,3
1788,1,s,big,6+
1789,68,n,small,3
1790,58,r,big,3
1791,6,u,small,2
1792,98,s,big,2
1793,25,w,small,2
1794,17,t,med,2
1795,54,u,small,6+
1796,35,b,small,4
1797,37,c,small,2
1798,34,r,small,2
1799,59,p,small,6+
1800,60,t,big,4
1801,12,y,big,3
1802,40,c,small,6+
1803,32,a,small,6+
1804,0,l,small,4
1805,42,m,med,6+
1806,79,l,big,2
1807,45,n,small,4
1808,33,h,small,3
1809,33,d,small,4
1810,20,k,small,6+
1811,39,h,small,6+
1812,8,i,small,3
1813,66,y,small,5
1814,98,t,small,2
1815,65,b,big,3
1816,33,r,big,3
1817,53,t,small,3
1818,42,o,big,3
1819,69,z,small,6+
1820,68,w,small,3
1821,34,i,med,3
1822,72,d,big,2
1823,31,f,small,3
1824,25,m,small,4
1825,42,p,med,2
1826,37,j,small,3
1827,23,z,big,5
1828,14,d,med,2
1829,77,t,small,4
1830,62,s,med,4
1831,11,e,big,6+
1832,70,e,big,4
1833,34,z,med,2
1834,32,n,small,5
1835,33,i,big,2
1836,9,w,med,4
1837,57,f,big,2
1838,5,v,med,3
1839,13,i,med,5
1840,7,k,big,3
1841,52,c,big,2
1842,15,o,small,3
1843,71,s,small,3
1844,81,u,small,4
1845,84,l,small,5
1846,17,e,small,4
1847,25,b,med,6+
1848,98,u,med,4
1849,26,s,med,3
1850,45,v,small,3
1851,28,w,med,5
1852,97,d,big,6+
1853,84,o,med,6+
1854,1,p,med,3
1855,41,d,small,4
1856,49,b,small,4
1857,94,y,big,2
1858,7,s,small,5
1859,18,u,big,6+
1860,34,f,big,2
1861,37,e,small,4
1862,98,f,small,6+
1863,76,c,big,3
1864,41,h,med,5
1865,90,n,small,2
1866,9,x,med,2
1867,13,f,med,5
1868,0,i,med,2
1869,71,q,big,4
1870,95,t,big,4
1871,68,m,med,4
1872,73,k,small,4
1873,67,f,small,5
1874,57,e,med,5
1875,76,y,small,4
1876,54,s,med,4
1877,41,i,med,2
1878,87,p,small,6+
1879,88,b,med,5
1880,34,c,small,3
1881,26,i,big,4
1882,73,z,small,4
1883,81,w,small,6+
1884,84,g,small,6+
1885,55,p,small,4
1886,44,m,small,2
1887,33,y,big,5
1888,6,e,small,3
1889,6,h,big,6+
1890,22,i,small,5
1891,75,z,med,6+
1892,96,x,big,5
1893,37,x,small,3
1894,0,j,small,4
1895,11,f,med,4
1896,11,h,small,3
1897,26,k,med,6+
1898,82,l,small,4
1899,5,e,small,4
1900,32,s,small,4
1901,25,j,med,6+
1902,84,m,big,3
1903,97,y,small,2
1904,82,n,small,5
1905,34,x,med,4
1906,67,r,med,3
1907,28,o,med,5
1908,58,y,med,2
1909,92,a,big,3
1910,98,p,med,3
1911,66,s,small,6+
1912,39,o,small,6+
1913,15,s,big,4
1914,20,l,med,4
1915,29,e,big,2
1916,36,m,med,4
1917,86,n,big,3
1918,67,b,med,6+
1919,44,h,small,6+
1920,30,m,small,5
1921,68,x,small,3
1922,95,n,small,4
1923,84,r,big,3
1924,13,v,small,4
1925,85,c,small,2
1926,8,f,small,5
1927,58,u,small,3
1928,35,n,med,2
1929,40,y,med,2
1930,35,a,small,6+
1931,36,q,small,4
1932,49,u,med,2
1933,71,g,small,4
1934,7,n,big,3
1935,27,e,small,5
1936,29,w,med,2
1937,87,z,big,5
1938,42,x,small,5
1939,36,d,small,6+
1940,69,h,small,6+
1941,56,w,small,6+
1942,78,u,small,4
1943,39,r,med,4
1944,3,v,small,5
1945,95,p,big,3
1946,24,d,big,6+
1947,37,z,small,2
1948,72,e,small,5
1949,12,n,small,3
1950,49,n,big,5
1951,80,b,med,5
1952,51,o,small,5
1953,17,z,small,5
1954,22,n,small,2
1955,90,d,med,6+
1956,96,h,small,6+
1957,96,s,med,3
1958,62,l,med,3
1959,38,u,big,3
1960,27,x,med,3
1961,60,a,med,2
1962,48,a,med,2
1963,43,h,small,2
1964,39,n,small,3
1965,34,m,med,6+
1966,44,c,small,6+
1967,19,k,small,6+
1968,11,z,big,4
1969,40,t,big,6+
1970,6,z,med,6+
1971,20,n,small,2
1972,53,d,small,3
1973,70,c,small,4
1974,32,v,big,4
1975,70,r,small,2
1976,39,c,small,4
1977,20,y,big,6+
1978,68,i,small,4
1979,89,w,small,6+
1980,13,j,small,6+
1981,24,b,small,6+
1982,33,g,small,2
1983,70,h,small,4
1984,70,k,big,3
1985,53,l,small,6+
1986,39,b,big,2
1987,8,x,med,4
1988,10,r,small,2
1989,61,m,big,2
1990,52,p,med,4
1991,45,x,small,4
1992,67,z,small,5
1993,65,v,med,5
1994,95,a,small,4
1995,55,n,small,6+
1996,27,i,med,6+
1997,88,p,small,6+
1998,74,e,small,2
1999,46,v,small,6+
2000,1,z,med,6+
